S.Code,WQI clf,WQI_clf_pred,latitude,longitude
1810,2,2,18.66591,77.904013
1513,2,2,16.501486,80.675692
1514,2,2,16.501508,80.676725
1515,2,2,17.609781,80.704358
1516,2,2,14.445036,79.987869
1517,2,2,15.8363,78.048593
1518,2,2,15.479222,78.480942
1519,2,2,13.321417,79.585592
1520,2,2,13.758251,79.701872
1522,2,2,18.104532,83.397197
1523,2,2,17.015144,81.736181
1524,2,2,16.971003,82.219006
1533,1,1,27.396089,95.631783
1534,2,2,26.105415,93.113917
1535,2,2,26.98,94.63
1536,2,2,26.979722,94.632211
1537,1,2,26.750143,94.219855
1538,1,1,24.820617,92.802431
1539,2,2,26.315597,90.996408
1540,1,1,26.48,90.56
1541,2,2,26.145228,91.736806
1542,2,2,26.1441,91.735194
2243,1,1,27.28822,95.680737
2244,2,2,26.92,94.73
2245,1,1,26.5885,93.748586
2246,2,2,26.200386,92.937992
2247,2,2,27.595294,94.724003
2248,2,2,27.224728,94.107373
2249,1,1,26.65285,92.792558
2250,2,2,26.350383,92.679592
2251,2,2,26.1277,92.215749
2252,2,2,26.105147,91.712525
2253,2,2,26.444617,91.441053
2254,2,2,26.5,90.97
2255,1,1,26.515756,90.532872
2256,1,1,26.403904,90.262979
2257,1,1,26.026696,89.970706
2258,1,1,26.170647,90.626604
2259,1,1,25.84274,93.425589
2260,1,1,25.847217,92.574292
2261,2,2,25.163311,93.012825
2262,1,1,24.866553,92.367203
2263,2,2,24.681103,92.563806
2264,3,3,24.861042,92.596669
2054,1,1,23.747275,92.726539
2055,1,1,23.713531,92.712758
1920,2,2,24.496579,93.980863
1921,1,2,24.584647,94.077458
1922,1,1,24.342747,93.697825
1924,2,2,24.450587,94.024408
1405,2,2,23.530117,91.479394
1406,2,2,23.530289,91.480914
1730,1,1,23.831392,91.286739
1731,2,2,23.859275,91.246114
1732,1,2,23.778664,91.386119
1733,1,1,23.828506,91.289731
1734,2,2,23.828125,91.286689
1620,2,2,21.251394,81.629733
1621,3,3,21.251394,81.629733
1616,2,2,23.247147,77.444436
1617,2,2,23.099147,77.503906
1618,2,2,26.367039,78.287478
1619,2,2,26.367039,78.287478
1897,2,2,21.313672,76.217623
2143,2,2,23.227505,79.915977
2144,2,2,23.220203,79.990963
2145,2,2,23.45708,75.422434
2146,2,2,23.474838,75.384519
2147,2,2,22.969099,76.053041
2149,2,2,23.2601,76.146411
2150,2,2,22.678291,75.92499
2151,2,2,22.713525,75.847519
2152,2,2,22.703486,75.878342
1555,2,2,30.50225,77.221312
1556,2,2,30.446322,77.615542
1557,2,2,30.838297,76.958641
1558,2,2,30.958146,76.790951
1559,2,2,30.922633,76.83258
1560,3,3,31.044558,76.704792
1561,1,1,32.229859,75.658854
1562,2,2,31.468722,76.272224
1872,3,3,31.104606,77.173425
1873,0,0,32.219678,76.320933
1875,2,2,31.709785,76.928295
1876,2,2,30.843398,76.955076
1877,2,2,30.95356,76.775799
1878,2,2,30.927405,76.8281
1879,2,2,31.046917,76.701694
1880,2,2,30.552939,77.212353
1881,2,2,30.436053,77.579269
1882,2,2,31.40982,76.346479
1883,2,2,31.465478,76.270798
2039,1,1,30.751489,76.772606
2040,1,2,30.73405,76.773239
2041,2,2,30.719562,76.76397
2042,2,2,30.694747,76.769719
2043,1,1,30.731825,76.725717
2044,1,1,30.776019,76.74926
2045,1,1,30.75385,76.740867
1898,2,2,30.900078,75.857275
1900,2,2,30.897853,75.855422
1901,2,2,30.896028,75.873728
1902,2,2,30.895817,75.859742
1903,2,2,30.904136,75.8168
19,1,1,9.151239,76.730767
22,0,0,11.243611,75.898056
35,2,2,9.017,76.926
1581,0,0,8.469722,76.9825
1582,1,1,8.603286,77.002753
1583,0,0,8.960175,76.678806
1584,2,2,9.686781,76.336197
1585,2,2,9.968961,76.318042
1586,1,1,9.872489,76.551714
1587,0,0,10.051969,76.316119
1588,1,1,10.535106,76.209017
1589,1,1,11.040986,76.083017
1590,1,1,11.259675,75.948622
1591,0,0,11.874425,75.370572
1592,1,1,12.105044,75.205881
2308,0,0,9.443958,76.553158
2309,0,3,9.397414,76.367336
2310,1,1,9.766667,76.4
2311,0,0,9.589686,76.563272
2313,2,2,9.555006,76.317594
2314,2,2,8.918628,76.574831
2315,2,2,9.003322,76.532797
2317,1,1,11.889444,75.525556
2320,3,1,11.120297,76.119967
2321,1,1,10.512489,76.185619
2322,0,0,10.480661,76.242117
2323,1,1,9.995953,76.363939
2324,2,2,9.971475,76.369517
2327,1,1,10.695067,76.722486
32,1,1,10.954883,78.443933
1449,2,2,9.826111,78.257297
1397,2,2,11.913137,79.815859
1398,2,2,11.913858,79.815606
1453,1,2,11.94445,79.781892
1454,1,1,12.021863,79.857077
1687,2,2,11.932642,79.83525
1688,2,2,12.001161,79.700722
1689,3,3,11.881819,79.806561
2009,1,1,11.93915,79.776433
2010,1,1,11.943921,79.790978
2011,2,2,11.893328,79.753917
2012,2,2,11.968099,79.816952
2013,3,3,10.867778,79.828333
2014,2,2,10.963617,79.678261
1984,3,3,19.864914,72.684997
1985,3,3,19.27969,72.885568
1986,3,3,19.95275,72.771158
1987,3,3,19.413995,72.861474
1988,3,3,18.375309,74.914862
1990,3,3,19.057488,74.738063
1991,3,3,19.945278,73.773778
1992,3,3,18.680152,73.849927
1993,3,3,19.700486,75.017786
1995,3,3,21.264046,79.109475
1996,3,3,21.238578,79.112624
1997,3,3,21.077378,78.967101
1998,3,3,21.2376,78.9037
1999,1,1,21.579712,80.242449
2000,3,3,21.324775,79.449895
2001,3,3,21.237978,77.740119
2002,3,3,21.09795,77.052686
2003,3,3,20.491942,78.477339
2004,2,3,16.748042,74.590886
2006,2,3,15.947289,74.188583
2007,1,1,16.861981,74.650924
2008,1,1,16.934354,74.664122
2200,3,3,19.523145,75.383933
2201,3,3,18.75395,74.247278
2203,3,3,20.764086,78.602777
3,2,2,23.022784,72.571178
1226,2,2,22.972906,72.588261
1950,1,2,21.522041,70.45785
1951,2,2,22.303892,70.802158
1952,3,3,22.720141,71.649491
1955,3,3,24.17405,72.4331
1956,3,3,23.587992,72.369308
1957,2,2,23.919619,72.366836
1958,2,2,23.612325,72.960308
1959,3,3,22.70001,72.870001
1960,2,2,22.837931,74.253147
1961,2,2,22.778803,73.614281
1962,3,3,22.307158,73.181219
1963,1,1,21.626425,73.015197
1964,2,2,21.140667,72.842727
1965,2,2,21.169974,72.673905
1966,3,3,21.086356,72.827622
2083,2,2,21.093078,72.857456
2084,3,3,21.082075,72.985392
2085,2,2,23.101706,72.474661
2087,2,2,21.105792,72.805043
2088,2,2,21.093078,72.857456
2090,2,3,21.340136,72.755392
2091,2,2,20.94645,72.949736
2092,2,2,20.947567,72.930205
2093,2,2,21.120001,73.120001
2094,2,2,21.626625,73.014386
2095,2,2,22.325303,70.768797
2096,2,2,23.080616,72.66693
2097,3,3,22.855423,72.365734
2098,3,3,22.991197,72.566917
1417,3,3,26.250337,73.015886
1706,2,2,27.566155,76.62006
1707,2,2,27.507397,76.686296
1708,2,2,27.517069,76.778288
1709,2,2,28.198003,76.838907
1710,2,2,28.195754,76.839031
1711,2,2,28.201873,76.86124
1712,2,3,28.191471,76.864069
1713,3,3,28.194345,76.833855
1720,2,2,27.705088,76.19482
1721,2,2,26.917255,75.785271
1722,2,2,26.927714,75.759453
1723,2,2,26.777364,75.876981
1724,2,2,26.856419,75.758303
1725,2,2,26.815875,75.786686
2015,2,2,26.267614,73.066883
2016,1,2,26.240417,72.999906
2017,1,2,26.238947,73.024308
2018,2,2,26.237328,73.020286
2019,2,2,24.768897,73.758661
2020,2,2,24.604031,73.688308
2021,2,2,24.597875,73.696111
2022,2,2,24.567797,73.698192
2023,2,2,24.582572,73.7191
2024,2,2,26.968372,75.848906
2025,2,2,26.881422,75.792997
2026,2,2,26.944481,75.7793
2027,2,2,26.906475,75.7728
2028,2,2,26.850806,75.784647
2029,2,2,26.422678,74.654011
2030,1,1,26.468308,74.633547
2031,2,2,26.434342,74.672247
2032,1,2,26.449894,74.639917
2033,1,1,26.469753,74.635969
1736,2,2,26.686837,83.552618
1737,2,2,26.928581,83.707206
1738,2,2,26.537044,80.487825
1739,1,2,26.538889,80.487267
1740,2,2,26.540031,80.490569
1741,2,2,26.538322,80.485589
1742,2,2,26.846489,80.946736
1743,2,2,26.839986,80.892925
1744,2,2,26.4499,80.331872
1745,2,2,26.423592,80.331022
1746,2,2,26.264778,82.072736
1747,2,2,26.771022,80.935244
1749,2,2,28.984417,77.706431
1750,2,2,28.939836,77.219978
1751,2,2,28.844842,78.239367
1752,2,2,28.675322,77.344944
1753,2,2,28.688578,77.437194
1754,2,2,28.640478,77.423614
1755,2,2,28.637897,77.344133
1756,2,2,25.282197,82.435167
1757,1,2,25.145956,82.565683
1758,2,2,25.318,82.974161
1759,2,2,25.539397,82.049394
1760,1,1,24.457019,82.993158
1761,2,2,24.120605,82.694761
1644,2,2,20.495525,85.921127
1645,2,2,20.449205,85.901903
1646,2,2,20.485754,85.856931
1647,2,2,20.457454,85.882679
1648,2,2,20.4679,85.890185
1649,1,1,20.266264,85.782935
1650,2,2,20.260034,85.823265
1651,1,1,20.235087,85.8427
1652,1,1,20.256374,85.845783
1654,2,2,20.269852,85.82159
1656,2,2,19.804831,85.818076
1657,2,2,19.813275,85.831531
1658,2,2,19.812634,85.828877
1825,2,2,25.579122,85.253317
1826,2,2,25.593237,85.174164
1827,2,2,25.620924,85.159936
1828,2,2,25.609619,85.136893
1829,2,2,25.611612,85.09125
1830,2,2,26.122167,85.382451
1831,2,2,26.123515,85.378269
1832,2,3,25.413449,86.139054
1833,3,3,25.415751,86.135881
1834,2,2,25.783319,87.466672
1835,2,2,25.772242,87.467227
1836,2,2,25.419944,86.129972
1837,2,2,25.419953,86.129981
1838,2,2,25.380978,86.465003
1839,3,3,25.372324,86.471752
1840,2,2,26.649806,84.916775
1841,2,2,24.794784,85.007259
1842,2,2,24.795406,84.999433
1843,2,3,25.017233,85.416189
1844,2,2,25.783556,84.75325
1766,3,3,23.688196,86.965172
1767,2,2,23.520408,87.311958
1768,1,1,23.512911,87.354791
1769,1,2,22.066658,88.069831
1770,2,2,22.045697,88.107169
1771,2,2,22.988655,88.450222
1772,2,2,22.764606,88.374953
1773,2,2,22.5625,88.378106
1774,2,2,22.533694,88.390192
1775,2,2,22.560214,88.4421
1776,2,2,22.462928,88.396753
1777,2,2,22.497806,88.309361
1778,2,2,22.633331,88.216664
1779,1,2,22.702531,88.280619
1931,2,2,22.616114,88.371281
1932,2,2,22.569728,88.360556
1933,2,2,22.598719,88.263783
1934,2,2,22.594558,88.25695
1935,2,2,22.507544,88.51525
1936,2,2,22.440875,88.424636
1937,2,2,22.618333,88.445233
1938,2,2,22.662767,88.871314
1939,2,2,22.695703,88.420875
1940,2,2,22.723931,88.33035
1941,2,2,22.922742,88.379542
1942,1,2,22.066686,88.069822
1943,2,2,22.331167,87.325108
1944,2,2,22.328097,87.330928
1945,2,2,25.010842,88.141097
