S.Code,WQI clf,WQI_pred,latitude,longitude
51,1,71.27203855,11.368215,77.741107
1320,0,79.35303863,11.335795,77.753762
1323,1,68.14680994,11.18,78.01
3015,1,69.90625845,10.974467,78.180075
1324,1,67.04071928,11.064392,78.120358
1451,1,68.911828,11.050024,78.120645
31,1,62.21520204,10.955345,78.443949
3016,1,59.10778176,10.906389,78.489697
1202,1,64.98424889,10.833263,78.718224
1325,0,80.9883201,10.766809,78.665272
1203,0,82.29230696,10.830327,78.81177
1206,1,71.47660705,11.34,79.24
3018,0,77.30742634,11.104894,79.651871
3012,1,68.97741011,11.423503,77.685261
3013,1,71.6916456,11.354178,77.750436
3014,1,71.67374819,11.361583,77.742411
3017,0,75.05658356,10.968137,79.378248
1326,1,59.32113923,11.326822,79.702981
1327,1,69.5612228,11.418828,79.772375
1893,0,78.59194584,13.006814,76.099553
1199,0,76.45655384,12.809694,76.205642
1200,1,69.5205219,12.979108,76.851622
1166,0,103.4138543,12.422764,77.226144
2778,0,94.55279303,12.967039,77.337053
1196,0,121.465091,12.302189,76.286164
2772,0,123.279905,12.344614,76.286175
1207,0,50.60353181,11.697858,76.397006
1197,0,101.2358676,12.019853,76.388075
41,0,99.06826501,12.166761,76.792908
1445,0,96.66677056,12.128439,76.683919
2775,0,105.3903988,12.128775,76.683736
1208,2,49.26697457,11.197053,76.722381
1201,1,59.95409941,11.469259,77.296165
1204,1,59.44333826,11.319948,77.011429
1321,1,67.20756005,11.485294,77.134603
1205,1,74.60590887,11.454094,77.679567
3019,1,64.84380586,11.503881,77.247036
1319,1,60.48815271,10.541244,77.368656
3020,1,74.59313708,11.442818,77.676045
3021,0,81.3872052,11.438223,77.681462
3024,0,4437.54732,11.649094,78.148011
3022,0,5136.487609,11.645876,78.120341
1393,0,97.33625902,0.0,0.0
2459,0,229.5645864,0.0,0.0
2462,0,86.63817139,0.0,0.0
2463,0,82.90256087,0.0,0.0
2464,1,73.73341617,0.0,0.0
2465,0,85.83403531,0.0,0.0
2466,0,446.0521413,0.0,0.0
1150,1,53.88805902,20.358825,72.881708
1246,0,108.1789397,20.371433,72.881108
1860,0,102.6617479,21.223442,72.89572
1861,0,120.4171651,20.980464,73.016757
1865,0,135.1947039,22.023279,70.368724
1148,0,110.3130699,20.772106,72.951625
1435,0,131.8248723,20.342461,72.905403
1149,0,111.7847558,20.461511,72.886556
1438,0,107.5809584,21.111549,73.111601
2082,0,79.5645642,20.882324,70.414066
1399,2,38.85249953,15.2715,74.08885
1475,2,48.46789183,15.281044,74.071108
1400,2,41.0518567,15.499719,73.834744
1476,2,44.99429009,15.550258,73.949164
1543,2,27.68605269,15.74629,73.899494
1548,2,29.55314009,15.615148,73.900658
2276,2,43.88674239,15.590815,73.952907
2275,2,38.10054156,15.700331,73.904347
1546,2,33.1967071,15.466425,74.038825
2270,2,32.59072499,15.410589,74.054325
2272,2,32.14270821,15.232069,74.149461
1545,2,27.75191202,15.536364,74.148515
2274,2,38.56246531,15.608275,73.836869
2271,0,50.23851051,15.188883,73.995911
2273,2,44.46418975,15.156136,73.95205
1547,2,36.08040523,14.98929,74.04736
1544,2,32.16637425,15.561455,73.990584
2651,0,82.45363459,18.519528,73.158106
1461,0,89.96916956,19.311193,73.169404
2653,0,85.89391289,19.451403,73.328911
2654,0,83.96311821,19.451282,73.328857
1092,0,115.1588426,19.269435,73.168239
2670,0,96.53872193,20.992627,74.314042
1152,0,85.37734677,18.442447,73.116853
2198,0,97.37701961,18.43939,73.116341
2672,0,83.30032321,18.417164,73.161162
2676,1,74.78231404,16.773972,73.582761
1151,0,79.79854824,18.80171,73.322773
1462,0,79.27132036,18.830474,73.284483
2685,0,78.27273907,18.839498,73.093677
2686,1,74.07367888,18.830846,73.284151
2687,1,74.40841003,18.824941,73.284358
2688,0,91.31571122,18.864821,73.203322
2689,0,80.58734422,18.786149,73.353487
2696,0,81.77962649,19.444076,72.898365
2199,0,574.9851602,18.074797,73.420905
2701,1,70.93027969,18.081171,73.424651
2702,0,78.0691225,18.082172,73.422625
2703,0,79.2289734,18.076912,73.420032
2704,0,94.37936954,18.065276,73.397825
2706,0,93.84899969,19.6974,72.850991
2707,0,92.15153584,19.789967,72.8353
2708,0,88.58678504,19.697697,72.851039
2709,0,97.17306602,19.484789,73.082394
1093,0,95.0424795,19.245652,73.156487
1094,0,81.57289601,19.162099,73.238148
2162,0,82.17268764,19.215959,73.240641
2712,0,94.9923051,19.633525,73.129592
2164,1,74.21735325,17.518025,73.553956
2713,1,74.21212854,17.52435,73.544556
2714,1,68.87308728,17.532364,73.516651
1342,2,45.0990067,9.228125,76.713267
1443,2,49.82337475,9.270844,76.535403
2297,2,47.02307479,11.873197,75.572064
2319,2,45.10301984,11.872833,75.572092
2286,1,66.69678432,9.979797,76.332922
2331,0,80.36940529,10.839136,76.036128
2332,0,75.39560095,10.799658,76.185131
1154,1,59.40344846,10.25425,76.348553
20,2,49.5825504,11.268106,75.978036
21,2,49.35800106,11.247461,75.924269
1572,2,49.46443625,10.778033,76.225347
1573,0,113.5945501,9.971133,76.362003
2295,1,73.15969878,11.444394,75.728494
1564,2,49.08925778,8.860786,76.77355
2287,1,59.40319799,9.979797,76.332922
1566,1,55.27089747,11.044714,75.933247
2293,1,60.96128833,11.051336,76.061343
2337,0,108.2129465,10.005208,76.369179
2338,0,88.78667153,10.009056,76.370728
42,2,49.41207272,9.075158,76.81881
1571,1,56.24142564,10.742228,77.060508
1155,0,270.2863623,8.478967,76.970486
2289,2,48.1725732,10.391467,76.220428
2301,2,48.77358124,12.11535,75.170739
2291,1,59.09964469,10.600406,76.48965
2326,0,87.55689776,10.796397,76.753178
1569,1,56.77492772,12.048958,75.346
2298,2,46.23244228,12.209567,75.440792
1567,2,41.30114471,11.602297,75.7051
1568,2,47.57431762,11.721112,75.670002
2285,1,60.48407375,8.674267,76.821042
1340,1,57.79161143,9.395686,76.640564
1384,1,54.24229427,9.492842,76.749125
2307,1,68.3156623,12.71245,74.894392
1339,1,62.58268442,10.197164,76.378953
2304,1,64.62656894,12.560308,74.955942
43,1,63.71096688,9.804794,76.453225
2302,2,48.18542921,12.258286,75.118392
1570,1,73.01702181,12.4225,75.202778
1563,1,57.60917551,8.389375,77.097561
2284,1,53.03108371,8.428797,77.094478
2288,2,44.46070235,9.136389,76.713333
1156,2,41.66862006,9.326633,76.622158
1341,1,52.29297108,9.370489,76.410269
1565,2,48.83251529,9.325719,76.520939
17,1,69.98954476,10.123417,76.347425
18,1,51.43512494,10.160483,76.442131
1338,1,68.81892221,9.581386,77.113642
2333,1,68.15720016,10.083386,76.319817
2334,0,76.76294952,10.080819,76.317908
2335,0,83.13403099,10.063225,76.311872
2336,1,53.76032029,10.220439,76.217439
2300,2,44.72113303,10.902681,76.406647
2303,1,55.85575482,10.350594,76.251578
2290,1,59.12884453,10.542736,76.178764
2299,1,65.42404035,12.046575,75.265186
2305,1,57.61499706,12.640763,75.013572
2296,2,46.88249935,11.762211,75.501347
2292,1,55.50642659,10.920086,75.920264
2306,0,81.58658041,12.694753,74.904556
1442,1,61.97845179,8.726347,76.878039
1448,1,59.26930085,18.787433,83.494512
2352,1,64.53839086,18.343003,84.124328
1444,1,64.95721291,15.235272,74.61865
2780,1,61.25803776,15.253247,74.601225
1894,1,58.63357193,12.8301,75.242439
1892,1,54.09835015,12.947644,75.359525
2423,0,136.3445423,21.924217,86.717897
2424,0,235.4917916,21.486397,86.993447
2425,0,85.73293776,18.75455,82.816231
2422,0,99.68436056,19.255567,83.417758
1642,0,134.0086709,19.252625,83.417656
1643,0,137.4288095,19.166051,83.437289
1455,0,120.3220599,19.387126,85.051001
1456,0,77.89516219,19.387194,85.051105
2426,0,95.97939646,19.61713,83.550364
2427,0,80.82801606,19.093042,83.81295
1685,1,69.87511843,10.9098,79.818228
2444,0,97.35421416,16.753156,82.223757
2442,0,82.48067611,16.72558,82.202078
2443,0,84.90161526,16.714041,82.263433
1450,0,83.24290574,12.679231,78.595417
1159,1,56.54779383,8.663294,77.422222
1160,1,60.32274078,8.700586,77.56595
1161,1,73.67770228,8.734125,77.716764
1162,1,51.25331173,8.721606,77.832797
1328,1,58.63193479,8.758606,77.424597
1329,1,54.97729159,8.729581,77.467289
1330,0,77.82598012,8.624431,78.068808
3025,1,53.68832748,8.620606,78.022839
3026,1,60.18753208,8.69375,77.462681
3027,1,52.87604894,8.627358,77.909
3028,1,69.82372314,8.718019,77.703531
3029,1,71.47505404,8.700031,77.690869
1885,0,83.9848712,30.717069,76.887913
1023,0,146.7596206,30.618897,76.849176
1295,0,235.1424062,30.612283,76.829313
1702,0,267.6205063,30.660148,76.6603
1704,0,858.3767227,29.692715,75.210696
1705,0,475.8162395,29.695479,75.224583
1025,0,170.512167,29.598033,75.020611
1026,0,170.5106268,29.766164,75.743274
1887,0,179.7854068,29.546972,74.943111
1718,0,91.46069921,0.0,0.0
1719,0,76.37174302,0.0,0.0
1871,2,49.90586563,30.451836,77.581597
2624,1,53.93345687,30.503186,77.218603
2625,1,51.73902866,30.513728,77.244136
1870,0,123.5716461,30.83115,76.967303
2948,1,74.95049164,25.720558,73.338047
2947,1,73.94753032,25.092685,73.145287
1717,1,65.06832227,24.499492,72.666469
2949,1,69.91295533,25.132002,73.477008
2869,0,76.27301166,25.311503,94.053232
2875,1,60.75373397,25.017194,93.448975
2868,2,37.1414083,24.207919,93.900724
1424,1,58.79051151,24.796093,93.943112
1457,1,61.25866268,24.879447,93.928932
1627,1,60.27953559,24.741681,93.944172
1628,1,67.29201628,24.814134,93.94873
2861,0,114.1608575,24.80766,93.942765
2862,0,50.09126626,24.690271,93.903442
2864,1,55.09068344,24.946163,93.879169
2874,1,62.37838438,24.984842,93.587583
1458,1,62.38579607,24.774294,93.976934
1624,1,71.53470628,24.71985,93.933846
2863,1,60.05003814,24.843148,93.995023
2873,0,113.9287125,24.718594,93.933299
1925,1,60.9152393,24.425404,93.737223
2877,1,60.02662016,24.425415,93.737195
1926,1,69.39696527,24.251464,94.301759
2878,1,67.09626326,24.614802,93.790494
2867,1,74.50474143,24.326233,94.000603
2852,0,75.66004602,24.556889,93.898828
2879,1,55.93409913,24.42296,93.840024
1625,0,196.1251382,24.807155,93.933416
1626,0,210.739972,24.815724,93.940577
2858,1,69.57701083,24.640022,93.869936
2859,0,81.29649328,24.815706,93.940708
2860,0,79.54295488,24.809358,93.913482
2880,1,74.76465912,24.42577,93.50198
1927,1,60.25331405,24.496453,93.981808
2853,1,62.56443265,24.645654,93.999035
2854,0,86.77661015,24.644687,93.993252
2856,1,64.22975081,24.678907,94.061535
2870,2,35.96301,24.659547,93.981703
2872,0,93.90459532,24.941733,94.213119
2855,1,68.85720516,24.584865,94.077346
2876,0,81.28114163,24.591015,94.044672
1632,1,58.98742794,25.548467,90.171447
1428,2,26.14004135,25.367394,92.450206
1631,0,101.3620557,25.439233,92.219175
1633,1,58.14133405,25.473479,90.620548
1427,0,103.8292132,26.051514,91.869639
2050,2,41.97591965,23.712028,92.663875
2051,2,41.63197949,23.711097,92.665208
2052,0,50.46438127,23.721011,92.799853
2053,1,51.0262026,23.720986,92.799764
1403,1,73.10397686,23.429167,91.398333
1404,0,95.97037275,23.537956,91.505147
1726,0,102.7255245,23.822819,91.296914
2267,1,56.66412171,15.354489,73.883148
2080,0,125.169044,21.296333,72.760033
2793,0,185.4555351,19.197132,72.985993
2791,0,165.7892615,19.244118,73.117187
2792,0,162.7874566,19.202275,73.02209
2794,0,158.7402866,19.236012,72.999586
2800,0,160.4582639,19.775596,72.755901
2804,1,72.82294549,17.579149,73.426908
2354,1,58.52312511,17.042624,82.166873
2355,1,60.96582458,16.854914,82.231328
2265,2,39.70998911,15.182391,73.990575
2266,2,43.44436489,15.16806,74.010058
2268,1,52.16362848,15.502818,73.949118
2073,1,71.61792704,23.134936,72.611525
1109,0,144.8683831,30.104731,77.257543
1110,1,72.51076331,29.840997,77.09702
1111,1,68.98654492,29.041915,76.142314
1112,1,67.37670289,28.805764,77.046769
1114,1,68.28974421,29.340559,76.329749
1115,1,72.19934411,29.173241,76.91024
1116,0,76.64834418,29.358769,76.950469
1886,1,69.01828883,30.296244,77.562478
1419,0,322.4866283,28.506624,77.314305
2836,0,88.67168879,24.245,93.54079
2428,0,190.1325579,20.474944,85.901762
2429,0,1105.125013,20.454888,85.924125
2430,0,1383.763152,20.315874,86.084897
2932,1,72.75300334,24.762569,71.73495
2933,1,60.55362428,30.180856,73.973639
2934,1,65.80301342,29.60093,74.321796
1729,0,386.9677751,23.844592,91.276394
2726,1,67.86984731,29.930289,78.137206
2512,0,408770.7896,22.694406,88.44775
2047,0,590.3167526,30.742291,76.767246
1377,0,511.2379564,28.709408,77.227814
1505,0,610.3804982,28.584011,77.265425
2178,0,191.0723084,18.68309,73.819812
2783,0,407.5960705,19.215514,72.983147
2784,0,668.3801448,19.232833,72.987447
2789,0,163.615011,17.89403,75.026582
2790,1,67.98413401,16.890396,73.335499
1447,0,94.53059549,17.999097,79.426047
1780,0,114.8947707,17.56195,78.334528
1783,0,130.9630821,17.550936,78.300072
1788,0,664.686648,17.246392,78.34235
1789,0,93.76919443,17.306906,78.364822
2340,0,279.6699142,17.424947,78.697686
2341,0,182.4953562,17.464719,78.404086
2342,0,343.1004928,17.315242,78.427753
2343,0,173.9631974,17.3041,78.411081
2345,0,168.1278228,18.011542,79.603372
2357,0,449.1422242,17.431481,78.390064
2359,0,481.7915205,17.299677,78.498356
1388,0,239.9076487,12.983269,77.62
1446,0,132.0531089,12.563706,76.735533
1383,0,76.52884403,8.517372,76.902561
1385,2,45.55247269,9.033686,76.635364
1441,0,84.0402898,8.918669,76.610461
1574,1,65.42131879,8.830139,76.661444
1576,1,68.63721116,9.525958,77.207625
1577,0,93.1988627,10.198442,76.205019
1579,1,71.03824622,9.50035,76.352417
1580,2,36.56237955,11.54065,76.027197
2312,1,52.74924471,9.621494,76.375531
2318,1,51.72252307,11.979273,75.609068
2325,0,85.30451867,8.483091,76.945555
2328,1,59.2774868,10.830286,76.683886
2329,2,44.1333688,10.137958,76.661931
2330,2,44.70345051,10.221425,76.706217
1686,0,82.19071217,11.819442,79.729208
1420,0,80.91872695,10.233619,77.485653
1421,0,285.9505934,11.400623,76.690453
1452,1,68.12397099,11.783642,78.211153
3007,1,71.29916919,11.341111,79.523058
3008,0,128.7952984,13.169731,79.888236
3009,0,119.8838085,13.193092,80.172867
3010,0,121.4867561,13.033945,80.148344
1549,2,46.24006373,15.212725,74.178936
2269,2,42.43793514,15.575408,73.939978
1345,0,86.74466026,22.401206,73.388603
1346,0,124.9855552,22.300392,73.205078
1972,0,80.06401918,22.799681,72.039422
1976,0,127.9358782,21.518858,70.454794
1977,0,137.5816351,22.600453,72.763836
2077,0,107.807168,21.244819,73.355505
2079,0,85.47499657,22.463603,73.517011
1373,0,87.54566337,23.239883,77.345328
1374,0,77.94622135,23.254244,77.409019
2128,1,58.90189466,23.160981,80.017522
2129,1,62.92854059,23.235908,80.126153
2135,0,77.44262002,24.374341,81.282302
2136,0,99.48447533,23.202708,77.424481
2137,0,92.62074074,23.242544,77.380542
2138,0,94.85913376,23.259045,77.381502
2139,0,87.45016845,23.267861,77.32935
2140,0,82.15928149,23.166353,77.368597
2141,0,90.45767873,24.917282,79.866303
1285,1,71.86472335,24.564236,73.684172
1286,0,107.9561889,24.577311,73.825419
1414,0,101.9617556,26.486803,74.552142
1481,0,76.60661772,24.592564,73.679203
1714,1,69.11369257,26.292233,72.970039
1716,1,74.49014753,24.596497,72.701456
2935,0,76.44877783,25.453531,75.641622
2936,0,181.4526117,27.493247,76.58745
2937,0,99.17065001,27.526989,76.539453
2938,1,67.94073356,25.068648,73.876206
2939,1,67.94283804,25.061425,73.890549
2940,0,108.7316147,23.838672,73.715994
2941,0,80.94635747,24.243064,73.952203
2942,0,76.57343891,24.253,73.954378
2943,0,126.1844715,23.554072,74.414536
2944,0,135.7041304,26.952881,75.843108
2046,1,66.93902115,30.742139,76.818756
1349,0,75.85141063,29.963278,76.827372
1291,1,58.56204441,31.328161,76.754058
1292,1,63.8225751,31.964399,75.946246
1429,1,62.20587239,30.610314,77.459142
2649,0,158.5864607,31.634022,76.833561
2650,0,100.960996,32.546666,76.058142
1309,1,61.9857595,34.121947,74.869103
2738,0,81.88345243,32.697433,75.14508
2739,0,100.4982671,32.693502,75.149977
2741,0,120.0395636,32.772741,75.037624
1382,0,236.7773732,31.141641,74.943199
1364,0,103.7058873,26.749164,83.397261
2499,0,213.7422931,26.23,81.25
2500,0,196.7122007,25.987256,79.448744
2501,0,557.911604,25.460044,78.589717
1362,1,71.64017775,29.387058,79.461622
1263,0,369.6792905,26.132906,92.206483
1532,1,61.80472783,26.953467,94.624919
2205,1,63.05865855,27.316822,95.212211
2206,1,73.73067472,26.279311,90.539673
2207,1,72.51182904,27.398149,94.988085
2208,0,83.73304067,26.98035,94.634636
2209,0,75.66740398,26.943433,94.539514
2210,0,78.15285915,26.755125,94.209599
2211,0,131.519484,26.622356,92.792886
2212,1,60.63038618,26.883105,93.615453
2213,1,74.83363613,26.42838,91.889031
2214,1,73.28598665,26.331139,92.68575
2215,0,85.18604849,26.233911,92.300531
2216,0,133.462928,26.187326,91.751182
2217,0,99.09156011,26.166621,91.705616
2218,0,91.97413678,26.108294,91.674043
2219,0,121.2538057,26.244314,91.525994
2220,2,47.21644897,25.876033,91.418567
2221,0,100.3555552,26.375677,91.454077
2222,0,90.32659888,26.321125,90.660519
2223,1,71.10622846,26.213095,90.120341
2224,0,77.02172058,26.093677,89.960368
2225,1,71.13571263,24.808267,92.916244
2226,1,65.18860634,26.9919,94.632189
2227,1,69.8316163,26.948914,94.871519
2228,1,68.98803943,26.696861,93.984838
1425,1,63.33129416,24.538325,93.834444
1426,1,60.35237952,24.578337,93.765008
1629,1,68.84790104,24.521447,93.763392
1630,1,67.11491059,24.547978,93.8318
2837,1,61.18378612,24.426498,93.878128
2839,1,64.28793104,24.470114,93.940042
2840,1,73.43287217,24.502596,93.93877
2841,1,56.78680017,24.645076,93.999604
2842,0,77.73086562,24.470236,93.939456
2843,1,65.97109651,24.322243,93.857176
2844,1,74.69256266,24.719842,93.932784
2845,1,73.59123413,24.762142,93.939846
2846,1,62.18771211,24.771242,93.815925
2847,1,60.09237434,24.705722,93.828639
2848,0,107.1982674,24.767742,93.931319
2849,0,91.7050944,24.774263,93.93373
2850,1,73.09517502,24.799001,93.954456
2851,0,205.8167155,24.743789,93.953607
1347,0,165.9740653,25.659303,91.900586
1348,0,165.5633321,25.574989,91.886644
1459,2,48.40305136,25.496383,92.172272
1727,0,83.55238035,23.834936,91.282009
1728,0,93.2066578,23.491942,91.315392
2557,0,115.1040068,25.623756,86.142711
2571,0,196.3863953,26.646875,84.922831
2573,0,165.7986486,24.789701,85.004648
2574,0,114.6833032,24.779015,85.008927
2394,1,63.39370186,23.919797,86.1815
2398,1,51.98910554,22.857904,86.255979
2400,0,161.6809664,23.366633,85.320178
2431,0,546.2859616,20.242714,85.834825
2432,0,192.7849146,19.813697,85.824971
2434,0,226.3249842,19.820734,85.842559
2436,0,351.7380972,19.803759,85.802295
2438,0,88.15239553,20.464014,85.598992
1765,0,749.9760041,22.511472,88.3646
2503,0,1085.675797,22.886104,88.017386
2504,0,1959.451532,22.885225,88.016961
2505,0,792.2724817,22.885783,88.015611
2519,0,613.0929542,26.32155,89.440942
2520,0,1099.978029,26.890031,88.180294
2521,0,209.4941026,27.089632,88.521245
2522,0,241.3533022,26.992886,88.265081
2539,0,82.73540892,23.451233,87.195111
2544,0,156.2167381,23.338703,86.357428
15,1,69.92670007,18.608458,79.838778
26,1,52.16351992,16.508853,80.641519
1513,2,45.21659279,16.501486,80.675692
1514,2,39.85696483,16.501508,80.676725
1515,2,49.09956903,17.609781,80.704358
1516,1,60.75714713,14.445036,79.987869
1517,1,66.34077051,15.8363,78.048593
1518,1,61.43045486,15.479222,78.480942
1520,1,72.72196309,13.758251,79.701872
1521,1,57.11972014,17.704261,83.211783
1522,1,52.7939318,18.104532,83.397197
1523,1,58.77271937,17.015144,81.736181
1524,1,52.44427236,16.971003,82.219006
1525,1,66.07701276,17.532322,78.185211
1791,1,56.98609222,17.956317,79.618808
1794,1,60.61789913,18.400128,79.191556
1795,0,159.7373042,17.873928,78.100156
1811,0,87.16416737,17.471922,78.795814
1533,2,34.73335626,27.396089,95.631783
1534,2,33.4188074,26.105415,93.113917
1535,2,47.96120133,26.98,94.63
1536,2,46.99863651,26.979722,94.632211
1537,1,53.2312563,26.750143,94.219855
1538,0,82.9354326,24.820617,92.802431
1539,2,49.1136988,26.315597,90.996408
1540,2,45.68757506,26.48,90.56
1541,2,46.35027959,26.145228,91.736806
1542,1,74.23472982,26.1441,91.735194
2243,2,28.247842,27.28822,95.680737
2244,1,60.31594682,26.92,94.73
2245,2,33.5818466,26.5885,93.748586
2246,1,54.56587919,26.200386,92.937992
2247,1,54.66227316,27.595294,94.724003
2248,2,42.80480381,27.224728,94.107373
2249,2,42.97583843,26.65285,92.792558
2250,2,40.47426358,26.350383,92.679592
2251,1,62.36213254,26.1277,92.215749
2252,1,59.72005168,26.105147,91.712525
2253,1,55.86054393,26.444617,91.441053
2254,2,44.89653605,26.5,90.97
2255,2,45.75907404,26.515756,90.532872
2256,2,37.84886225,26.403904,90.262979
2257,2,39.94332919,26.026696,89.970706
2258,2,29.9537565,26.170647,90.626604
2259,1,51.85336143,25.84274,93.425589
2261,1,67.35122462,25.163311,93.012825
2262,0,79.37449896,24.866553,92.367203
2263,1,58.17403403,24.681103,92.563806
2264,1,74.45988531,24.861042,92.596669
1920,1,72.09890228,24.496579,93.980863
1406,1,59.49377231,23.530289,91.480914
1730,1,70.2092841,23.831392,91.286739
1731,1,73.70305178,23.859275,91.246114
1732,1,70.2364108,23.778664,91.386119
1733,1,73.72483493,23.828506,91.289731
1734,1,68.51266169,23.828125,91.286689
1634,2,48.45094699,25.576779,91.887943
1636,2,35.26650964,26.051514,91.869642
1637,2,29.74654721,25.29985,91.700083
1638,2,26.5165502,25.481292,92.349286
1620,1,72.09276787,21.251394,81.629733
1621,1,73.92460262,21.251394,81.629733
1622,1,69.00647234,22.079625,82.139142
1617,0,76.24882391,23.099147,77.503906
1618,0,81.07816976,26.367039,78.287478
1619,0,75.83823753,26.367039,78.287478
2143,1,56.13424567,23.227505,79.915977
2144,1,63.18923296,23.220203,79.990963
2145,1,70.55865498,23.45708,75.422434
2146,1,66.11762709,23.474838,75.384519
2148,0,86.65488615,23.333695,75.035676
2149,1,60.46633837,23.2601,76.146411
2153,1,65.89213885,23.268169,77.404928
1555,1,57.13442601,30.50225,77.221312
1556,1,58.09118199,30.446322,77.615542
1557,1,57.26037712,30.838297,76.958641
1558,1,61.33136093,30.958146,76.790951
1559,1,70.40248378,30.922633,76.83258
1560,1,59.59203987,31.044558,76.704792
1561,1,55.90580517,32.229859,75.658854
1562,0,50.63921673,31.468722,76.272224
1872,0,252.5225228,31.104606,77.173425
1873,0,25.69701995,32.219678,76.320933
1874,1,65.36463324,30.90541,77.096698
1875,0,113.2107284,31.709785,76.928295
1876,1,52.5681046,30.843398,76.955076
1877,1,55.23157799,30.95356,76.775799
1878,2,49.90413928,30.927405,76.8281
1879,2,45.39367011,31.046917,76.701694
1880,1,51.27606162,30.552939,77.212353
1881,1,58.88667241,30.436053,77.579269
1882,1,54.53568549,31.40982,76.346479
1883,1,53.73891595,31.465478,76.270798
2628,1,73.77918279,31.893319,77.13845
2629,1,70.4442181,31.708164,76.931367
2630,2,41.94876608,31.686889,76.519752
2631,2,37.59863518,31.778117,76.344419
2632,1,70.80650619,31.32727,76.763868
2633,1,74.00958203,31.541307,78.272621
2634,1,56.44077067,31.104606,77.173425
2635,1,62.06650149,31.054483,77.136191
2636,2,40.07815982,32.099803,76.269086
2637,1,58.45279236,31.874791,76.315606
2638,1,55.18303106,31.808672,76.104045
2639,1,54.72440463,32.053156,76.643661
2640,1,54.048107,31.923161,75.928482
2641,2,47.54478622,32.553356,76.125806
2642,2,36.49149163,32.531159,75.979816
2643,1,52.57364731,30.904007,77.098662
2644,2,45.54403731,30.83498,76.958879
2645,2,49.37139276,30.559259,77.297976
2646,2,47.90190706,30.516979,77.211543
2647,2,42.85655753,31.348559,76.268686
2039,2,40.51059087,30.751489,76.772606
2042,1,57.05859293,30.694747,76.769719
2043,1,52.8087879,30.731825,76.725717
2044,2,47.89354709,30.776019,76.74926
2045,1,65.1511959,30.75385,76.740867
2759,2,44.26724708,32.510494,75.212882
2761,2,44.1310885,32.3855,75.545246
19,2,38.14056208,9.151239,76.730767
22,2,34.30432715,11.243611,75.898056
35,3,21.2340163,9.017,76.926
1581,3,12.32239019,8.469722,76.9825
1582,2,33.6192683,8.603286,77.002753
1583,3,5.982670048,8.960175,76.678806
1584,0,50.97429715,9.686781,76.336197
1585,1,67.49934485,9.968961,76.318042
1586,2,38.42937029,9.872489,76.551714
1587,1,59.35113488,10.051969,76.316119
1588,2,29.53166857,10.535106,76.209017
1589,2,35.91313343,11.040986,76.083017
1590,2,44.40204483,11.259675,75.948622
1591,3,11.80164875,11.874425,75.370572
1592,2,38.32903373,12.105044,75.205881
2308,2,43.72665449,9.443958,76.553158
2309,2,34.58276594,9.397414,76.367336
2310,2,36.28598399,9.766667,76.4
2311,2,39.55013688,9.589686,76.563272
2313,0,50.46779269,9.555006,76.317594
2314,1,51.56237232,8.918628,76.574831
2315,1,59.21438953,9.003322,76.532797
2316,3,12.30620546,11.889161,75.429339
2317,2,27.20675576,11.889444,75.525556
2320,2,38.16563204,11.120297,76.119967
2321,2,28.48781244,10.512489,76.185619
2322,3,14.83437873,10.480661,76.242117
2323,2,44.64870079,9.995953,76.363939
2324,1,53.63208826,9.971475,76.369517
2327,1,52.68948379,10.695067,76.722486
32,1,70.47049958,10.954883,78.443933
1397,1,53.54902132,11.913137,79.815859
1398,2,49.59633316,11.913858,79.815606
1453,1,51.59951254,11.94445,79.781892
1454,2,44.21817414,12.021863,79.857077
1687,1,65.49331975,11.932642,79.83525
1688,1,61.62065461,12.001161,79.700722
1689,0,84.1899943,11.881819,79.806561
2009,0,50.42768698,11.93915,79.776433
2010,2,42.91747328,11.943921,79.790978
2011,1,62.35123766,11.893328,79.753917
2012,2,42.42730603,11.968099,79.816952
2013,0,86.17268622,10.867778,79.828333
2014,0,82.62254633,10.963617,79.678261
2446,1,56.37564313,10.766611,76.22855
2447,1,60.24956849,10.161183,76.425171
1440,1,63.59325322,20.407256,72.876327
2448,1,66.83041999,0.0,0.0
2449,1,62.03207609,0.0,0.0
2450,1,67.03640845,0.0,0.0
2451,0,118.3551986,0.0,0.0
2452,1,60.441751,0.0,0.0
2453,1,60.32130323,0.0,0.0
2454,1,65.04357662,0.0,0.0
2455,0,97.19485851,0.0,0.0
2456,1,63.42809861,0.0,0.0
2457,1,68.80101021,0.0,0.0
2458,0,102.5669474,0.0,0.0
2824,0,90.59916925,19.89506,75.3892
2825,0,103.9521744,19.56625,75.395758
2829,0,88.74261369,16.7457,74.445934
2830,0,81.43123405,16.64369,74.291123
2831,1,73.99630547,17.069029,74.273061
2832,1,65.12185167,17.486836,73.189008
2833,1,69.79860449,16.990028,73.311972
2834,1,72.06121902,17.719553,73.396814
2835,1,71.22087282,17.5537,73.167414
1984,0,80.42369172,19.864914,72.684997
1985,0,106.0401009,19.27969,72.885568
1986,0,81.88455949,19.95275,72.771158
1987,0,84.99155754,19.413995,72.861474
1988,0,88.32060247,18.375309,74.914862
1989,0,103.9868119,19.057826,73.11072
1990,0,128.9296643,19.057488,74.738063
1992,0,100.391394,18.680152,73.849927
1993,0,96.77580969,19.700486,75.017786
1995,0,111.5844487,21.264046,79.109475
